Column 1,Title,JSON,Column 3,Column 4
LADD,"The Annals of otology, rhinology & laryngology.",,12056662,21/06/2018
LADD,The Annals of pharmacotherapy,,360523,11/05/2015
LADD,The Annals of pharmacotherapy,,361209,25/05/2015
LADD,The Arab world geographer,,11921936,5/03/2018
LADD,The Arab world geographer,,11937232,20/03/2018
LADD,The Australian and New Zealand journal of mental health,,11985775,23/04/2018
LADD,The Australian and New Zealand journal of mental health,,12201625,28/10/2018
LADD,The Australian bird watcher,,325167,15/02/2013
LADD,The Australian bird watcher,,325170,15/02/2013
LADD,The Australian bird watcher,,325172,15/02/2013
LADD,The Australian bird watcher,,325173,15/02/2013
LADD,The Australian bird watcher,,325174,15/02/2013
LADD,The Australian bird watcher,,325175,15/02/2013
LADD,The Australian bird watcher,,325178,15/02/2013
LADD,The Australian bird watcher,,325206,15/02/2013
LADD,The Australian bird watcher,,325211,15/02/2013
LADD,The Australian bird watcher,,325212,15/02/2013
LADD,The Australian bird watcher,,325215,15/02/2013
LADD,The Australian journal of forensic sciences FROM PRINT ISSUE,,349427,1/08/2014
LADD,The Australian journal of forensic sciences FROM PRINT ISSUE,,349428,1/08/2014
LADD,The Australian journal of forensic sciences FROM PRINT ISSUE,,349430,1/08/2014
LADD,The book of why,,12033484,15/08/2018
LADD,The book of why,,12160789,25/09/2018
LADD,The British journal of occupational therapy,,338851,26/11/2013
LADD,The British journal of occupational therapy,,338861,26/11/2013
LADD,The British journal of occupational therapy,,338935,28/11/2013
LADD,The British journal of occupational therapy,,338937,28/11/2013
LADD,The British journal of occupational therapy,,338938,28/11/2013
LADD,The British journal of occupational therapy,,383138,13/04/2017
LADD,The British journal of occupational therapy,,380790,18/11/2016
LADD,The British journal of occupational therapy,,380793,18/11/2016
LADD,The British journal of occupational therapy,,340407,15/01/2014
LADD,The British journal of occupational therapy.,,11783731,20/10/2017
LADD,The British journal of occupational therapy.,,11783747,20/10/2017
LADD,The British journal of occupational therapy.,,11784378,20/10/2017
LADD,The British journal of occupational therapy.,,12014865,16/05/2018
LADD,The British journal of occupational therapy.,,12068038,4/07/2018
LADD,The British journal of occupational therapy.,,12078879,12/07/2018
LADD,The British journal of psychiatry,,373843,17/05/2016
LADD,The British Journal of Psychiatry,,374902,7/06/2016
LADD,The British Journal of Psychiatry,,374903,7/06/2016
LADD,The British Journal of Psychiatry,,373320,3/05/2016
LADD,The British journal of psychiatry,,12233057,26/11/2018
LADD,The British journal of social psychology.,,370383,24/02/2016
LADD,The British journal of social psychology.,,12075674,11/07/2018
LADD,The Bulletin,,11741202,13/09/2017
LADD,The Bulletin,,12010678,15/05/2018
LADD,The Bulletin,,12010686,15/05/2018
LADD,The Cambridge handbook of the psychology of,,11922351,2/03/2018
LADD,The Cambridge handbook of the psychology of,,12063229,28/06/2018
LADD,The changing dynamics of higher education middle,,11752995,25/09/2017
LADD,The changing dynamics of higher education middle,,12049648,21/06/2018
LADD,The Dental clinics of North America,,325446,21/02/2013
LADD,The Dental clinics of North America,,330052,16/05/2013
LADD,The Dental clinics of North America,,335067,29/08/2013
LADD,The Earthscan reader in sustainable consumption,,341686,7/02/2014
LADD,The Earthscan reader in sustainable consumption,,337430,22/10/2013
LADD,The embeddedness of strategy,,354859,4/12/2014
LADD,The embeddedness of strategy,,336963,10/10/2013
LADD,The end of heaven,,11823328,21/12/2017
LADD,The end of heaven,,11823328,27/11/2017
LADD,The FASEB journal,,333826,5/08/2013
LADD,The FASEB Journal,,383316,8/02/2017
LADD,The FASEB Journal,,383540,11/02/2017
LADD,The FASEB Journal,,385891,6/04/2017
LADD,The FASEB journal,,361771,10/06/2015
LADD,The FASEB journal,,362149,18/06/2015
LADD,The FASEB journal,,353928,5/11/2014
LADD,The FASEB journal,,354988,9/12/2014
LADD,The FASEB journal,,12198255,23/10/2018
LADD,The FASEB journal,,12257043,20/12/2018
LADD,The feminist care tradition in animal ethics,,12031069,14/06/2018
LADD,The feminist care tradition in animal ethics,,12031069,1/06/2018
LADD,The herpetological bulletin.,,11874053,23/01/2018
LADD,The herpetological bulletin.,,11874053,7/02/2018
LADD,The Herpetological journal.,,11861334,12/01/2018
LADD,The Herpetological journal.,,11853733,4/01/2018
LADD,The Herpetological journal.,,11854385,5/01/2018
LADD,The Herpetological journal.,,11855794,8/01/2018
LADD,The Herpetological journal.,,11856220,8/01/2018
LADD,The Herpetological journal.,,11857224,9/01/2018
LADD,The Herpetological journal.,,11861334,29/01/2018
LADD,The Herpetological journal.,,11862956,15/01/2018
LADD,The Herpetological journal.,,11864900,19/01/2018
LADD,"The history of Newgate and the Old Bailey, and a survey of the Fleet prison and Fleet marriages, the Marshalsea and other old London jails",,333698,7/08/2013
LADD,"The history of Newgate and the Old Bailey, and a survey of the Fleet prison and Fleet marriages, the Marshalsea and other old London jails",,332778,29/07/2013
LADD,The international handbook of political ecology,,11770747,10/10/2017
LADD,The international handbook of political ecology,,12068029,4/07/2018
LADD,The international journal of sport and society.,,11910028,20/02/2018
LADD,The international journal of sport and society.,,11880291,26/01/2018
LADD,The international studies encyclopedia,,377813,2/09/2016
LADD,The international studies encyclopedia,,348910,22/07/2014
LADD,The Irish ancestor.,,11822973,24/11/2017
LADD,The Irish ancestor.,,12020250,21/05/2018
LADD,The Irish ancestor.,,12139330,31/08/2018
LADD,The Irish ancestor.,,12139388,31/08/2018
LADD,The Irish ancestor.,,12139393,31/08/2018
LADD,The Irish ancestor.,,12139404,31/08/2018
LADD,The Irish ancestor.,,12139417,31/08/2018
LADD,The Irish ancestor.,,12139450,31/08/2018
LADD,The Irish ancestor.,,12139456,31/08/2018
LADD,The Irish ancestor.,,12139431,11/09/2018
LADD,The Irish Journal of Psychology,,379034,27/10/2016
LADD,The Irish Journal of Psychology,,380143,28/10/2016
LADD,The ISME journal,,11777216,16/10/2017
LADD,The ISME journal,,11817316,20/11/2017
LADD,The ISME Journal,,373905,13/05/2016
LADD,The ISME Journal,,355738,29/01/2015
LADD,The ISME journal,,11853449,5/01/2018
LADD,The Italianist,,372993,20/04/2016
LADD,The Italianist,,373161,22/04/2016
LADD,The Italianist,,356304,2/02/2015
LADD,The Italianist,,356305,2/02/2015
LADD,The journal of baccalaureate social work.,,382597,18/01/2017
LADD,The journal of baccalaureate social work.,,12001071,3/05/2018
LADD,"The Journal of Bone & Joint Surgery, American Volume",,374795,6/06/2016
LADD,"The Journal of Bone & Joint Surgery, American Volume",,374798,6/06/2016
LADD,"The Journal of Bone & Joint Surgery, American Volume",,374799,6/06/2016
LADD,The journal of clinical endocrinology & metabolism,,340211,9/01/2014
LADD,The journal of clinical endocrinology & metabolism,,342188,20/02/2014
LADD,The Journal of clinical endocrinology and metabolism,,340621,17/01/2014
LADD,The journal of clinical endocrinology and metabolism,,342782,4/03/2014
LADD,The Journal of clinical endocrinology and metabolism,,349026,22/07/2014
LADD,The journal of clinical endocrinology and metabolism,,361801,10/06/2015
LADD,The journal of clinical endocrinology and metabolism,,361813,11/06/2015
LADD,The journal of clinical endocrinology and metabolism,,355405,23/12/2014
LADD,The journal of clinical endocrinology and metabolism,,337464,22/10/2013
LADD,The Journal of clinical endocrinology and metabolism.,,342190,4/03/2014
LADD,The Journal of clinical endocrinology and metabolism.,,342191,4/03/2014
LADD,The Journal of clinical endocrinology and metabolism.,,356761,11/02/2015
LADD,The Journal of clinical ethics,,368474,7/12/2015
LADD,The Journal of clinical ethics,,329784,13/05/2013
LADD,The Journal of clinical ethics,,329792,13/05/2013
LADD,The Journal of clinical pediatric dentistry.,,11818384,27/11/2017
LADD,The Journal of clinical pediatric dentistry.,,11815393,17/11/2017
LADD,The journal of clinical psychiatry,,341848,10/02/2014
LADD,The journal of clinical psychiatry,,341850,10/02/2014
LADD,The journal of clinical psychiatry,,341892,12/02/2014
LADD,The journal of clinical psychiatry,,342200,19/02/2014
LADD,The journal of clinical psychiatry,,342301,19/02/2014
LADD,The journal of clinical psychiatry,,342303,19/02/2014
LADD,The journal of clinical psychiatry,,342304,19/02/2014
LADD,The journal of clinical psychiatry,,342337,21/02/2014
LADD,The journal of clinical psychiatry,,342341,21/02/2014
LADD,The journal of clinical psychiatry,,342500,27/02/2014
LADD,The journal of clinical psychiatry,,324540,8/02/2013
LADD,The journal of clinical psychiatry,,327235,22/03/2013
LADD,The journal of clinical psychiatry,,327236,22/03/2013
LADD,The Journal of clinical psychiatry,,339363,10/12/2013
LADD,The journal of clinical psychiatry,,339365,10/12/2013
LADD,The journal of clinical psychiatry,,339362,11/12/2013
LADD,The Journal of clinical psychiatry,,386532,20/04/2017
LADD,The journal of clinical psychiatry,,384197,1/03/2017
LADD,The Journal of clinical psychiatry,,386249,21/04/2017
LADD,The journal of clinical psychiatry,,11726310,31/08/2017
LADD,The journal of clinical psychiatry,,377625,24/08/2016
LADD,The journal of clinical psychiatry,,379604,13/10/2016
LADD,The Journal of Clinical Psychiatry,,379663,14/10/2016
LADD,The journal of clinical psychiatry,,381033,23/11/2016
LADD,The journal of clinical psychiatry,,356193,27/01/2015
LADD,The journal of clinical psychiatry,,356194,27/01/2015
LADD,The journal of clinical psychiatry,,356197,27/01/2015
LADD,The journal of clinical psychiatry,,356158,23/01/2015
LADD,The journal of clinical psychiatry,,356159,23/01/2015
LADD,The Journal of Clinical Psychiatry,,357786,11/03/2015
LADD,The journal of clinical psychiatry,,323206,3/01/2013
LADD,The journal of clinical psychiatry,,323216,4/01/2013
LADD,The journal of clinical psychiatry,,323236,4/01/2013
LADD,The journal of clinical psychiatry,,323237,4/01/2013
LADD,The Journal of clinical psychiatry.,,376017,7/07/2016
LADD,The Journal of clinical psychiatry.,,365339,4/09/2015
LADD,The Journal of clinical psychiatry.,,11916163,26/02/2018
LADD,The Journal of clinical psychiatry.,,11995461,1/05/2018
LADD,The Journal of clinical psychiatry.,,12108741,7/08/2018
LADD,The Journal of clinical psychiatry.,,12133605,27/08/2018
LADD,The Journal of clinical psychiatry.,,12208198,31/10/2018
LADD,The Journal of consumer research (FROM PRINT HOLDINGS ONLY PLEASE),,334369,16/08/2013
LADD,The Journal of consumer research (FROM PRINT HOLDINGS ONLY PLEASE),,334371,22/08/2013
LADD,The Journal of dementia care,,12101962,2/08/2018
LADD,The Journal of dementia care,,12115722,14/08/2018
LADD,The journal of dementia care.,,389379,30/06/2017
LADD,The journal of dementia care.,,363390,21/07/2015
LADD,The journal of dementia care.,,11856215,12/01/2018
LADD,The Journal of European economic history,,340261,14/01/2014
LADD,The Journal of European economic history,,336960,10/10/2013
LADD,The Journal of European economic history,,338257,13/11/2013
LADD,The Journal of frailty & aging.,,11946866,20/03/2018
LADD,The Journal of frailty & aging.,,12190526,16/10/2018
LADD,The Journal of hand surgery,,385703,3/04/2017
LADD,The Journal of hand surgery,,374350,26/05/2016
LADD,The Journal of Hand Surgery,,374647,2/06/2016
LADD,The Journal of Hand Surgery,,374618,1/06/2016
LADD,The Journal of hand surgery (American ed.),,342554,27/02/2014
LADD,The Journal of hand surgery (American ed.),,328946,29/04/2013
LADD,The Journal of hand surgery (American ed.),,329550,7/05/2013
LADD,The Journal of hand surgery (American ed.),,329551,7/05/2013
LADD,The Journal of hand surgery (American ed.),,331202,12/06/2013
LADD,The Journal of heart and lung transplantation,,326895,20/03/2013
LADD,The Journal of heart and lung transplantation,,334846,27/08/2013
LADD,The Journal of infection,,383359,8/02/2017
LADD,The Journal of infection,,342012,14/02/2014
LADD,The Journal of Infectious Diseases,,343723,21/03/2014
LADD,The journal of infectious diseases,,339487,16/12/2013
LADD,The Journal of Infectious Diseases,,11699350,11/08/2017
LADD,The Journal of Infectious Diseases,,11699397,14/08/2017
LADD,The Journal of Infectious Diseases,,11711256,21/08/2017
LADD,The journal of infectious diseases,,371205,7/03/2016
LADD,The Journal of infectious diseases,,374005,17/05/2016
LADD,The journal of infectious diseases,,359472,16/04/2015
LADD,The Journal of infectious diseases,,359781,25/04/2015
LADD,The journal of infectious diseases,,340835,22/01/2014
LADD,The journal of infectious diseases,,343954,27/03/2014
LADD,The journal of infectious diseases,,354315,24/11/2014
LADD,The Journal of infectious diseases,,339192,6/12/2013
LADD,The Journal of infectious diseases,,339697,18/12/2013
LADD,The Journal of infectious diseases,,12246777,10/12/2018
LADD,The Journal of Irish Archaeology,,383628,14/02/2017
LADD,The Journal of Irish Archaeology,,388436,8/06/2017
LADD,The Journal of Irish Archaeology,,388437,8/06/2017
LADD,The journal of knee surgery,,370399,16/02/2016
LADD,The journal of knee surgery,,373581,6/05/2016
LADD,The journal of knee surgery,,373736,13/05/2016
LADD,The journal of knee surgery.,,11735989,7/09/2017
LADD,The journal of knee surgery.,,12093950,25/07/2018
LADD,The Journal of long term care administration,,382166,10/01/2017
LADD,The Journal of long term care administration,,382185,10/01/2017
LADD,The Journal of long term care administration,,382481,11/01/2017
LADD,The journal of mental health policy and economics,,330999,7/06/2013
LADD,The journal of mental health policy and economics,,375601,28/06/2016
LADD,The Journal of Neuroscience,,345724,29/04/2014
LADD,The Journal of Neuroscience,,390080,31/07/2017
LADD,The Journal of Neuroscience,,358477,25/03/2015
LADD,The journal of neuroscience,,324165,24/01/2013
LADD,The Journal of Neuroscience,,324434,29/01/2013
LADD,The journal of neuroscience,,338893,28/11/2013
LADD,The journal of neuroscience,,12156821,14/09/2018
LADD,The Journal of nutrition.,,11804545,8/11/2017
LADD,The Journal of nutrition.,,11804589,8/11/2017
LADD,The Journal of oral implantology,,339389,10/12/2013
LADD,The Journal of oral implantology,,383377,7/02/2017
LADD,The Journal of oral implantology,,378010,1/09/2016
LADD,The Journal of Pediatrics,,331597,19/06/2013
LADD,The Journal of Pediatrics,,11689140,1/08/2017
LADD,The Journal of Pediatrics,,371314,8/03/2016
LADD,The journal of pediatrics,,379312,6/10/2016
LADD,The journal of pediatrics,,379317,6/10/2016
LADD,The journal of pediatrics,,379318,6/10/2016
LADD,The Journal of Pediatrics,,379320,6/10/2016
LADD,The journal of pediatrics,,379606,13/10/2016
LADD,The Journal of Pediatrics,,350703,21/08/2014
LADD,The Journal of periodontology.,,11841308,13/12/2017
LADD,The Journal of periodontology.,,12085645,20/07/2018
LADD,The Journal of periodontology.,,12114163,14/08/2018
LADD,The journal of practice teaching & learning,,323765,15/01/2013
LADD,The journal of practice teaching & learning,,349401,29/07/2014
LADD,The journal of practice teaching & learning,,353926,6/11/2014
LADD,The Journal of prosthetic dentistry,,340785,21/01/2014
LADD,The Journal of Prosthetic Dentistry,,340871,22/01/2014
LADD,The Journal of prosthetic dentistry,,339643,16/12/2013
LADD,The Journal of prosthetic dentistry,,339644,16/12/2013
LADD,The Journal of Prosthetic Dentistry,,386699,27/04/2017
LADD,The Journal of Prosthetic Dentistry,,371678,17/03/2016
LADD,The Journal of prosthetic dentistry,,368388,3/12/2015
LADD,The Journal of prosthetic dentistry,,368389,3/12/2015
LADD,The Journal of prosthetic dentistry,,368390,3/12/2015
LADD,The Journal of prosthetic dentistry,,368391,3/12/2015
LADD,The Journal of prosthetic dentistry.,,11955852,27/03/2018
LADD,The Journal of prosthetic dentistry.,,12042267,7/06/2018
LADD,The Journal of prosthetic dentistry.,,12042273,7/06/2018
LADD,The Journal of prosthetic dentistry.,,12128453,23/08/2018
LADD,The Journal of prosthetic dentistry.,,12160959,19/09/2018
LADD,The Journal of Protozoology,,371296,4/03/2016
LADD,The Journal of Protozoology,,372025,22/03/2016
LADD,The journal of psychology,,386322,26/04/2017
LADD,The journal of psychology,,380367,8/11/2016
LADD,The Journal of Reproductive Medicine,,346409,12/05/2014
LADD,The Journal of Reproductive Medicine,,346410,12/05/2014
LADD,The Journal of Reproductive Medicine,,346427,13/05/2014
LADD,The Journal of Reproductive Medicine,,346433,13/05/2014
LADD,The Journal of rheumatology,,342900,5/03/2014
LADD,The Journal of Rheumatology,,328436,17/04/2013
LADD,The Journal of rheumatology,,385372,3/04/2017
LADD,The Journal of Rheumatology,,11728669,4/09/2017
LADD,The Journal of Rheumatology,,374800,7/06/2016
LADD,The Journal of school health,,390062,28/07/2017
LADD,The Journal of school health,,369974,11/02/2016
LADD,The Journal of social psychology,,343153,18/03/2014
LADD,The Journal of social psychology,,351123,1/09/2014
LADD,The Journal of Sports Medicine and Physical Fitness,,361550,2/06/2015
LADD,The Journal of Sports Medicine and Physical Fitness,,361387,29/05/2015
LADD,The journal of the American Academy of Psychiatry and the Law,,341883,14/02/2014
LADD,The journal of the American Academy of Psychiatry and the Law,,347546,6/06/2014
LADD,The journal of the American Academy of Psychiatry and the Law,,350281,15/08/2014
LADD,The journal of the American Academy of Psychiatry and the Law,,348561,9/07/2014
LADD,The Journal of the American Dental Association,,334291,16/08/2013
LADD,The Journal of the American Dental Association,,374977,8/06/2016
LADD,The Journal of the American Dental Association,,375368,16/06/2016
LADD,The Journal of the American Dental Association,,376449,22/07/2016
LADD,The Journal of the American Dental Association.,,334289,16/08/2013
LADD,The Journal of the American Dental Association.,,11973641,12/04/2018
LADD,The Journal of the American Dental Association.,,12038855,6/06/2018
LADD,The Journal of the Bombay Natural History Society.,,11733675,7/09/2017
LADD,The Journal of the Bombay Natural History Society.,,11850526,3/01/2018
LADD,The Journal of the Royal Society of Antiquaries of,,11806979,11/11/2017
LADD,The Journal of the Royal Society of Antiquaries of,,12191767,17/10/2018
LADD,The Journal of the Royal Society of Antiquaries of,,12219205,14/11/2018
LADD,The Journal of the Royal Society of Antiquaries of,,12219275,13/11/2018
LADD,The Journal of the Royal Society of Antiquaries of,,12219297,13/11/2018
LADD,The Journal of the Royal Society of Antiquaries of,,12246253,11/12/2018
LADD,The Journal of thoracic and cardiovascular,,383242,3/02/2017
LADD,The Journal of thoracic and cardiovascular,,388298,5/06/2017
LADD,The Journal of Thoracic and Cardiovascular ,,380336,4/11/2016
LADD,The Journal of Thoracic and Cardiovascular ,,380337,4/11/2016
LADD,The journal of urology,,340544,16/01/2014
LADD,The Journal of urology,,346261,8/05/2014
LADD,The Journal of Urology,,338574,19/11/2013
LADD,The Journal of urology,,372125,29/03/2016
LADD,The Journal of Urology,,372127,29/03/2016
LADD,The Journal of Urology,,372132,29/03/2016
LADD,The Journal of Urology,,378968,26/09/2016
LADD,The journal of urology,,381432,5/12/2016
LADD,The Journal of Urology,,381437,5/12/2016
LADD,The Journal of urology,,381459,7/12/2016
LADD,The Journal of urology,,381667,13/12/2016
LADD,The Journal of urology,,354483,20/11/2014
LADD,The journal of vascular access,,371506,15/03/2016
LADD,The journal of vascular access,,373966,13/05/2016
LADD,The journal of vascular access,,361883,12/06/2015
LADD,The journal of vascular access.,,382125,5/01/2017
LADD,The journal of vascular access.,,382136,5/01/2017
LADD,The Journal of vascular access.,,11763747,3/10/2017
LADD,The journal of vascular access.,,11771694,10/10/2017
LADD,The Journal of vascular access.,,11777420,15/10/2017
LADD,The journal of vascular access.,,11777434,16/10/2017
LADD,The journal of vascular access.,,11807425,10/11/2017
LADD,The journal of vascular access.,,11810213,13/11/2017
LADD,The Lancet,,384234,1/03/2017
LADD,The Lancet,,377418,18/08/2016
LADD,The Lancet,,366841,16/10/2015
LADD,The Lancet,,368750,14/12/2015
LADD,The Lancet,,328044,9/04/2013
LADD,The Lancet,,330631,29/05/2013
LADD,The Lancet,,330632,29/05/2013
LADD,The Lancet,,338028,8/11/2013
LADD,The Lancet,,363613,28/07/2015
LADD,The Lancet,,11940522,16/03/2018
LADD,The Lancet (British edition),,328720,24/04/2013
LADD,The Lancet (British edition),,375867,4/07/2016
LADD,The Lancet (British edition),,361121,21/05/2015
LADD,The Lancet (British edition),,324585,4/02/2013
LADD,The Lancet (British edition),,334893,4/09/2013
LADD,The Lancet (British edition),,339705,19/12/2013
LADD,The lancet.,,11839970,12/12/2017
LADD,The Lancet.,,11869733,18/01/2018
LADD,The Lancet.,,11897695,12/02/2018
LADD,The Lancet.,,11936111,12/03/2018
LADD,The lancet.,,11943642,21/03/2018
LADD,The lancet. Diabetes & endocrinology,,357538,5/03/2015
LADD,The lancet. Diabetes & endocrinology,,359503,15/04/2015
LADD,The lancet. Diabetes & endocrinology,,343624,19/03/2014
LADD,The lancet. Diabetes & endocrinology,,353178,15/10/2014
LADD,The lancet. Diabetes & endocrinology,,353186,15/10/2014
LADD,The marketing review.,,12011724,14/05/2018
LADD,The marketing review.,,12011713,14/05/2018
LADD,The medical journal of Australia.,,364265,17/08/2015
LADD,The medical journal of Australia.,,11861178,12/01/2018
LADD,The medical journal of Australia.,,12018510,21/05/2018
LADD,The Neurologist,,324527,31/01/2013
LADD,The Neurologist,,370427,16/02/2016
LADD,The Neurologist,,366405,2/10/2015
LADD,The Neurologist,,367507,3/11/2015
LADD,The new soundtrack.,,12066820,6/07/2018
LADD,The new soundtrack.,,12067097,3/07/2018
LADD,The new soundtrack.,,12067142,3/07/2018
LADD,The New Zealand journal of history,,358958,8/04/2015
LADD,The New Zealand journal of history,,340093,13/01/2014
LADD,The New Zealand journal of history,,329707,13/05/2013
LADD,The New Zealand Medical Journal,,387131,10/05/2017
LADD,The New Zealand Medical Journal,,378730,21/09/2016
LADD,The New Zealand Medical Journal,,325687,28/02/2013
LADD,The Norton anthology of American literature,,12169652,27/09/2018
LADD,The Norton anthology of American literature,,12169659,28/09/2018
LADD,The Nursing clinics of North America,,373505,6/05/2016
LADD,The Nursing clinics of North America,,374312,25/05/2016
LADD,The Nursing clinics of North America,,379098,30/09/2016
LADD,The Nursing clinics of North America,,354212,24/11/2014
LADD,The Old Bailey,,331583,26/06/2013
LADD,The Old Bailey,,331992,28/06/2013
LADD,The Old Bailey,,331580,20/06/2013
LADD,The Old Bailey,,333054,22/07/2013
LADD,The Old Bailey,,333451,1/08/2013
LADD,The Old Bailey and its trials,,331582,20/06/2013
LADD,The Old Bailey and its trials,,331822,26/06/2013
LADD,The Old Bailey and its trials,,332830,16/07/2013
LADD,The Old Bailey and its trials,,333053,22/07/2013
LADD,The Old Bailey and its trials,,333450,1/08/2013
LADD,The Orthopedic clinics of North America,,349275,24/07/2014
LADD,The Orthopedic clinics of North America,,349288,25/07/2014
LADD,The Orthopedic clinics of North America,,366597,12/10/2015
LADD,The Oxford English dictionary. (volume 20),,12203433,29/10/2018
LADD,The Oxford English dictionary. (volume 20),,12234575,28/11/2018
LADD,The Oxford handbook of happiness,,334539,26/08/2013
LADD,The Oxford handbook of happiness,,338106,8/11/2013
LADD,The Oxford handbook of happiness,,338108,8/11/2013
LADD,The Oxford handbook of the study of religion,,383920,28/02/2017
LADD,The Oxford handbook of the study of religion,,383921,2/03/2017
LADD,The patient : patient-centered outcomes research,,382046,4/01/2017
LADD,The patient : patient-centered outcomes research,,385586,31/03/2017
LADD,The patient : patient-centered outcomes research,,385588,31/03/2017
LADD,The patient.,,11814838,17/11/2017
LADD,The patient.,,380580,10/11/2016
LADD,The pharmacogenomics journal,,329473,7/05/2013
LADD,The Pharmacogenomics Journal,,329706,10/05/2013
LADD,The Pharmacogenomics Journal,,330473,24/05/2013
LADD,The pharmacogenomics journal,,12199174,23/10/2018
LADD,The Physician and sportsmedicine,,333806,7/08/2013
LADD,The Physician and sportsmedicine,,333595,9/08/2013
LADD,The Physician and sportsmedicine,,334215,13/08/2013
LADD,The Physician and sportsmedicine,,339579,17/12/2013
LADD,The Physician and sportsmedicine,,353388,20/10/2014
LADD,The politics of women and migration in the,,11941879,20/03/2018
LADD,The politics of women and migration in the,,11994803,1/05/2018
LADD,The practising midwife,,382001,5/01/2017
LADD,The practising midwife,,382002,5/01/2017
LADD,The practising midwife,,385420,29/03/2017
LADD,The practising midwife,,352454,26/09/2014
LADD,The Practitioner,,333819,2/08/2013
LADD,The Practitioner,,374894,7/06/2016
LADD,The professional nurse.,,379806,19/10/2016
LADD,The professional nurse.,,11971912,20/04/2018
LADD,The Psychiatric clinics of North America,,345770,30/04/2014
LADD,The Psychiatric clinics of North America,,345787,30/04/2014
LADD,The Psychiatric clinics of North America,,346310,9/05/2014
LADD,The Psychiatric clinics of North America,,11741174,13/09/2017
LADD,The Psychiatric clinics of North America,,350922,25/08/2014
LADD,The Psychiatric clinics of North America,,324953,12/02/2013
LADD,The Routledge companion to Gothic,,389768,19/07/2017
LADD,The Routledge companion to Gothic,,389769,19/07/2017
LADD,The Routledge companion to Gothic,,389770,19/07/2017
LADD,The Routledge handbook of Australian urban,,11923730,2/03/2018
LADD,The Routledge handbook of Australian urban,,12157127,14/09/2018
LADD,The Routledge international handbook of the ,,373217,26/04/2016
LADD,The Routledge international handbook of the ,,371578,16/03/2016
LADD,The SAGE handbook of human geography,,356826,16/02/2015
LADD,The SAGE handbook of human geography,,12257520,21/12/2018
LADD,The SAGE handbook of human geography,,12257517,21/12/2018
LADD,The SAGE handbook of leadership,,343218,14/03/2014
LADD,The SAGE handbook of leadership,,11968189,9/04/2018
LADD,The SAGE Handbook of Public Administration,,382919,25/01/2017
LADD,The SAGE Handbook of Public Administration,,383141,1/02/2017
LADD,The Singapore law reports,,326219,12/03/2013
LADD,The Singapore law reports,,332745,17/07/2013
LADD,The Singapore law reports,,339380,11/12/2013
LADD,The Singapore law reports,,339399,11/12/2013
LADD,The Sociological review.,,12021144,22/05/2018
LADD,The Sociological review.,,12115615,14/08/2018
LADD,The sociology of childhood,,11924321,21/03/2018
LADD,The sociology of childhood,,12242040,5/12/2018
LADD,The Southern journal of philosophy.,,386535,21/04/2017
LADD,The Southern journal of philosophy.,,12060083,3/07/2018
LADD,The Southern journal of philosophy.,,12073932,10/07/2018
LADD,The Strad,,11693276,7/08/2017
LADD,The Strad,,11693278,7/08/2017
LADD,The Strad,,11693287,9/08/2017
LADD,The Triple Tree,,331432,17/06/2013
LADD,The Triple Tree,,331823,25/06/2013
LADD,The veterinary clinics of North America.,,11988893,24/04/2018
LADD,The Veterinary clinics of North America.,,12056797,22/06/2018
LADD,The Veterinary clinics of North America.,,12042937,8/06/2018
LADD,The Veterinary clinics of North America.,,12043736,11/06/2018
LADD,The veterinary clinics of North America.,,12042925,8/06/2018
LADD,The veterinary clinics of North America. Exotic,,11984401,20/04/2018
LADD,The veterinary clinics of North America. Exotic,,12009932,10/05/2018
LADD,The veterinary clinics of North America. Exotic,,11998577,3/05/2018
LADD,The Veterinary record,,11950965,23/03/2018
LADD,The Veterinary record,,12200290,24/10/2018
LADD,The Weekend Australian,,344564,16/04/2014
LADD,The Weekend Australian,,341621,10/02/2014
LADD,The Wiley Blackwell encyclopedia of gender and,,11965215,9/04/2018
LADD,The Wiley Blackwell encyclopedia of gender and,,11965215,4/07/2018
LADD,The Wishing bone cycle,,11788023,31/10/2017
LADD,The Wishing bone cycle,,11788023,2/11/2017
LADD,Theoretical Issues in Ergonomics Science,,342369,20/02/2014
LADD,Theoretical Issues in Ergonomics Science,,344944,14/04/2014
LADD,Theoretical Issues in Ergonomics Science,,347859,17/06/2014
LADD,Theoretical issues in ergonomics science,,347860,18/06/2014
LADD,Theoretical issues in ergonomics science,,347861,17/06/2014
LADD,Theoretical issues in ergonomics science,,347862,17/06/2014
LADD,Theoretical issues in ergonomics science,,347863,17/06/2014
LADD,Theoretical issues in ergonomics science,,347864,17/06/2014
LADD,Theoretical issues in ergonomics science,,347865,17/06/2014
LADD,Theoretical issues in ergonomics science,,347866,17/06/2014
LADD,Theoretical issues in ergonomics science,,347867,17/06/2014
LADD,Theoretical issues in ergonomics science,,347869,17/06/2014
LADD,Theoretical issues in ergonomics science,,347870,17/06/2014
LADD,Theoretical issues in ergonomics science,,347872,17/06/2014
LADD,Theoretical issues in ergonomics science,,347880,17/06/2014
LADD,Theoretical issues in ergonomics science,,347881,17/06/2014
LADD,Theoretical issues in ergonomics science,,347883,17/06/2014
LADD,Theoretical issues in ergonomics science,,347885,17/06/2014
LADD,Theoretical issues in ergonomics science,,347886,17/06/2014
LADD,Theoretical issues in ergonomics science,,347887,17/06/2014
